county_name,correlation
Jaén,0.35470691206128524
Jefferson County,-0.3003757045930553
Johnson County,-0.4738492449724394
Karanganyar,0.24695729028681535
Kefallonia Regional Unit,-0.8014179317834121
Kent,-0.16912172566718187
Kern County,-0.9912407071619301
King County,-0.21931278598863796
Kingston upon Hull,-0.16062502727997732
Kirkcudbrightshire,0.06763746753356109
Kitsap County,0.12803687993289575
Knox County,-0.29683769523040293
La Axarquía,-0.5107817787185114
Lafayette Parish,0.8703882797784892
Lanarkshire,0.03231240921344219
Lancashire,-0.06496094563533131
Las Palmas,0.08587675376099699
Lawrence County,-0.909934970960093
Lee County,-0.15716475046972364
Leicestershire,-0.3233230111286346
Leiria,-0.1614681617175281
León,-0.37796447300922725
Lincoln County,-0.03834824944236817
Lincolnshire,-0.14712603278684414
Lisbon,-0.21450402869162113
London,0.011627570093825257
Lorain County,-0.18535392725736416
Los Angeles County,0.187071210711008
Lubbock County,0.06466172217708274
Luton,-0.026562062945154792
Maaseik,-0.13560546494370573
Madison County,0.5222329678670935
Malaga,0.0
Maloja,-0.5000000000000001
Mangaung Metropolitan Municipality,-0.3442651863295481
Maricopa County,-0.38856009849394224
Marion County,-0.30130862914761314
Maritime Alps,-0.2182178902359923
Medway,-0.25449082261477224
Merrimack County,0.16666666666666669
Merthyr Tydfil,-0.15385274145243458
Messina,-0.24019223070763068
Metro Vancouver,0.014963387079247752
Metropolitan City of Florence,0.5
Metropolitan Region of Porto Alegre,-0.11263025551142722
Miami-Dade County,0.30174002215677065
Mid Glamorgan,-0.0981862180174678
Middle,-0.2603371620125777
Middlesbrough,-0.058730503651857086
Middlesex County,-0.0486061702456978
Midlothian,-0.13845937048526447
Milan,-0.010285818948566285
Milton Keynes,-0.12724369709022895
Milwaukee County,-0.05923488777590921
Monmouthshire,-0.1109148034625035
Monroe County,-0.801783725737273
Mons,0.4583412771535108
Montgomery County,0.024631153739542357
Moray,-0.12168224502756404
Municipal Area Council,0.02104991809510506
Municipio de Querétaro,-0.6618554290695979
Muskoka District,-0.06387136486221799
Mérida,0.15948127712046312
Nassau County,-0.03091223338675933
Neath Port Talbot,0.008712849548471159
Nelson Mandela Bay Metropolitan Municipality,-0.028926202775434492
New Haven County,-0.14327724141685227
New London County,0.29277002188455997
New York County,0.033519781117319146
Newport County,-0.27531645701772084
Newport News,-0.408248290463863
Ngaka Modiri Molema District Municipality,-0.47113154845602984
Niagara Region,0.0
Norfolk,-0.2317846499239778
Norfolk County,0.5256574830378469
North Ayrshire,-0.15537938512963462
North East Lincolnshire,-0.13764172892872864
North Lanarkshire,-0.3445199421946401
North Lincolnshire,-0.12420705305368289
North Somerset,-0.1290090751975366
North Yorkshire,-0.01732435627392869
Northamptonshire,-0.23030342220144806
Northumberland,-0.1319141659137245
Nottinghamshire,-0.016095005555971303
Nuoro,0.12751534261266723
Orange County,-0.13302342847833185
Orkney Islands,-0.20365453316936089
Orleans Parish,0.21036259672295884
Oxfordshire,-0.41553831935234176
Palm Beach County,0.4227484077039394
Papa,0.30014409011772597
Paris,-0.1283071378856335
Parma,-0.5000000000000002
Pas-de-Calais,0.17407765595569782
Passaic County,-0.21757131728816836
Peel Region,0.05113099925649131
Pembrokeshire,-0.2590933780416182
Perth and Kinross,-0.16306829835406325
Pescara,-0.5
Peterborough,-0.005423596445143803
Philadelphia County,0.27010338593484184
Phra Nakhon District,0.0
Pierce County,-0.35355339059327373
Pima County,0.040291148201268986
Pinellas County,0.09907071465696031
Pisa,0.30151134457776363
Plymouth County,-0.04679632139061063
Porto,0.2407680899098067
Powys,-0.3573214855445714
Prayagraj,-0.5477225575051661
Prince George's County,0.288675134594813
Prince William County,0.35784512917280853
Provincia de Santiago,-0.05181667445835577
Prättigau/Davos,0.17755190727427395
Pulaski County,-0.1559741193400358
Quito,0.045344861102811294
Ramsey County,0.32851551681290714
Redcar and Cleveland,-0.008538673592658873
Region Hannover,0.5
Region of Waterloo,1.0
Região Integrada de Desenvolvimento do Distrito Federal e Entorno,-0.6123724356957946
Região Metropolitana de Belo Horizonte,0.21602468994692864
Região Metropolitana de Campinas,1.6653345369377348e-16
Região Metropolitana de Sorocaba,0.8141523424379802
Região Metropolitana de São Paulo,1.0
Região Metropolitana do Rio de Janeiro,0.1785714285714286
Renfrewshire,-0.15777421299499036
Rensselaer County,0.010811600584038294
Rhondda Cynon Taf,-0.09276384837027354
Rockall,-0.2090029980932949
Roma Capitale,-0.2868745383116615
Rubavu,-0.38668334153738304
Rushen,-0.44879013742405693
Rutland,-0.10489322977585598
Saint Joseph County,-0.43571062644833436
Saint Louis County,-0.10846522890932805
San Diego County,-0.22681289919096387
San Francisco,-0.33471934069760145
San Juan County,-0.14256043237986266
San Mateo County,0.03309516961607464
Sanand Taluka,0.27638539919628335
Santa Cruz de Tenerife,-0.40639407922666315
Saphan Sung District,0.0665559308378444
Scottish Borders,-0.21639653000797993
Selkirkshire,-0.18898223650461363
Serranía de Ronda,0.161253385236324
Shelby County,0.0700140042014005
Shenandoah County,-0.013368511350032752
Shetland Islands,-0.1116792264875915
Shropshire,0.06455170568340894
Sidoarjo,-0.2509336366779529
Siena,-0.5
Sierra de Cádiz,0.11496024978590229
Somerset,-0.15998679854821793
Somerset County,0.0
South Ayrshire,-0.12085190786677698
South County,-0.3186576345878906
South Gloucestershire,-0.10662258484920151
South Lanarkshire,-0.15036492035255591
Spartanburg County,-0.12344096327192994
Staffordshire,-0.01497313173842422
Stirling,0.0959252357230975
Stirlingshire,-0.23053742922778264
Stockholm County,0.383266266663362
Stockton-on-Tees,0.12453166639260001
Stroma,0.17171451471984436
Suffolk,-0.030268921705460635
Suffolk County,-0.05445770518084908
Sullivan County,0.15093168597672166
Surrey,-0.30300871485530595
Surulere,-0.3930418320670319
Sutherland,-0.044950769729358214
Swansea,-0.25720577792773036
Swindon,0.13281482471677447
Taranto,0.149071198499986
Tarrant County,-0.0912650964059461
Tel Aviv Subdistrict,0.5141590601548074
Telford and Wrekin,-0.1806048583587305
Tema,-0.1147078669352809
Thurrock,-0.019128218316301803
Thurston County,-0.49346685856039646
Torbay,-0.05087563308852786
Torfaen,-0.10419399613057
Travis County,0.5773502691896257
Tulare County,-0.10206207261596584
Tuolumne County,0.18750000000000003
Tyne and Wear,-0.34572750473082053
Union County,0.09869275424396534
Urban agglomeration of Montreal,0.14050874407552838
Uthukela District Municipality,0.0
Vadodara Taluka,0.0700140042014005
Val-d'Oise,0.14216047617804412
Vale of Glamorgan,-0.08592708890468206
Valle del Guadalhorce,1.0
Var,-0.5773502691896257
Varese,0.5000000000000001
Vaucluse,0.2581988897471611
Venezia,-0.422577127364258
Ventura County,0.331133089266261
Warrington,-0.1841538393145524
Warwickshire,-0.09036935155260475
Waterberg District Municipality,-0.7709457565481151
Watthana District,0.7071067811865475
Wellington County,-0.29530259301544143
West Berkshire,-0.10593553726211832
West Dunbartonshire,-0.25392603510418704
West Glamorgan,-0.18831993428538463
West Lothian,-0.10036994721376717
West Midlands Combined Authority,-0.14681345895758982
West Sussex,-0.24878922004287707
West Yorkshire,-0.20204667360707976
Western Isles,-0.13625361991326743
Whatcom County,0.17407765595569782
Wichita County,0.027051233591291995
Wiltshire,-0.05955160069028252
Windham County,0.05763904177042358
Windsor and Maidenhead,-0.0030805879504674635
Wokingham,-0.02595467091883389
Woodford County,-0.5305505118596712
Worcester County,0.08234937491166493
Worcestershire,-0.08887597083789667
Wrexham,-0.12866591079484893
York,0.11401109062736986
eThekwini Metropolitan Municipality,0.2803700610639995
iLembe District Municipality,0.37715714320235716
