county_name,correlation
Pyrénées-Atlantiques,0.5000000000000001
Quito,0.1540897143701902
Ramsey County,0.5919635998427591
Redcar and Cleveland,-0.27816698030414316
Region Hannover,-0.28849804102903176
Region of Murcia,0.04731427018210859
Region of Waterloo,0.41647560906444914
Regional Unit of Central Athens,-0.39843483469776453
Regional Unit of East Attica,0.6040605050603467
Regional Unit of South Athens,-0.21360543672380308
Região Integrada de Desenvolvimento do Distrito Federal e Entorno,0.5
Região Metropolitana de Campinas,0.24999999999999997
Região Metropolitana do Rio de Janeiro,-0.40279997390133765
Renfrewshire,-0.8081779230328847
Rensselaer County,0.8898063843829902
Rethymno Regional Unit,0.07176157356676471
Rhodes Regional Unit,0.0998491583793139
Rhondda Cynon Taf,-0.22011814048135397
Riverside County,-0.03736408123862103
Rockall,-0.13750337006450242
Rockingham County,0.5408117474395516
Rockland County,0.5
Roma Capitale,-0.16910713284073764
Rutherford County,-0.05175931523191929
Rutland,-0.5389018656216881
Saint Louis County,0.7559289460184545
Salerno,-0.7905694150420948
San Diego County,-0.03168750911344019
San Francisco,0.4330127018922194
San Mateo County,-0.5773502691896256
Sanand Taluka,0.5714285714285714
Santa Cruz de Tenerife,0.1414051309252748
Saphan Sung District,0.38537309996994756
Sassari,0.40422604172722165
Savoy,0.0
Scottish Borders,0.04011556887708387
Seine-Maritime,-0.04876574530079738
Selkirkshire,-0.2307441097010814
Serranía de Ronda,0.42020054037064536
Setúbal,0.17063292736355484
Sevilla,-0.5453439717686732
Shenandoah County,0.02202075823180137
Shetland Islands,-0.21410679498983293
Shropshire,-0.14572518519965824
Siena,-0.8660254037844387
Sint-Niklaas,-0.1740776559556978
Siracusa,-0.10096270528948667
Somerset,-0.17796599044781453
Somerset County,0.16272193465693874
South Ayrshire,-0.24769285023446036
South Gloucestershire,-0.08666124025833953
South Lanarkshire,-0.013297424623044007
South Tyrol,-0.34488074935770624
Southwest Finland,1.0
Staffordshire,-0.006512252957044883
Stanislaus County,-0.7559289460184546
Stirling,0.20719615997769797
Stirlingshire,0.1835649167323206
Stockholm County,-0.027646180520228845
Stockton-on-Tees,0.24943007810315654
Stroma,-0.54490316408298
Suffolk,-0.2169191692811534
Suffolk County,-0.049175800222325226
Surrey,-0.34938000101417377
Surulere,-0.08147260283210439
Sussex County,-0.37770464947692234
Sutherland,0.0914270001939492
Swansea,-0.436343331635572
Swindon,0.07332155471755145
Taranto,-0.19860909747695163
Tarragona,-0.21821789023599242
Tarrant County,0.1438489699086616
Tehama County,-0.8485769999093808
Tehran County,0.2772233691103497
Tel Aviv Subdistrict,0.4489029881162772
Telford and Wrekin,-0.24267431573141188
Thesprotia Regional Unit,0.6436042513101851
Thira Regional Unit,0.808454341510396
Thurrock,0.5451273154078119
Tolland County,0.539289952415315
