county_name,correlation
South Gloucestershire,0.4194998040804132
South Lanarkshire,0.11992939962933903
Southwest Finland,-0.9334796549127954
Squamish-Lillooet Regional District,0.20987739056637011
Staffordshire,0.6541168601747694
Stanislaus County,0.6174423507309926
Stirling,0.36377912128389617
Stirlingshire,-0.0613383936151766
Stockholm County,-0.05385643170177972
Stockton-on-Tees,0.41584153142480684
Stroma,0.17098178792388488
Suffolk,0.6331043486427055
Suffolk County,-0.20123849659553467
Sullivan County,0.04326949367973498
Sunshine Coast Regional District,-0.28882876118139134
Surrey,0.6363541982976105
Surulere,0.5653254430076716
Sussex County,0.20861215759482546
Sutherland,0.018337756149487936
Swansea,0.4222029400862448
Swindon,0.3145856217210804
Tarrant County,0.7874582043354199
Taupo District,0.0
Taxco de Alarcón,-0.8910421112136306
Tehama County,-0.11230264911615406
Tehatta-I,0.583399914454622
Telford and Wrekin,0.349390551035016
Teosa,-0.14699039909025297
Thane,0.22565467297624187
Thurrock,0.3621423550281267
Tielt,-0.5659164584181102
Timiș,-0.038461538461538325
Toledo,-0.17983758426235968
Torbay,0.25768440227725536
Torfaen,0.6807424966814556
Torino,0.35390454477666894
Tulare County,-0.2401922307076307
Tuolumne County,0.8029550685469663
Tyne and Wear,0.4264868720288256
Umzinyathi District Municipality,-0.27216552697590884
Union County,-0.13241714755542108
Upper Savoy,0.16140541633089622
Urban agglomeration of Montreal,-0.023110106027541592
Utah County,-0.40402777508048815
Uusimaa,-0.1291037097562321
Val-d'Oise,0.7559289460184546
Vale of Glamorgan,0.4649375554205144
Valencia,0.14789502122272902
Valle del Guadalhorce,0.08152040353324613
Varese,-0.09421114395319914
Venezia,-0.446439158105424
Verona,-0.17551123575879332
Vicenza,0.08170414569182502
Wahlkreis Rheintal,-0.0979918577045401
Wahlkreis St. Gallen,0.39552389303877233
Wake County,-6.835786696302547e-05
Warren County,-0.14678919621884193
Warrington,0.3580243373911317
Warwickshire,0.6452588597097867
Washington County,0.3468258887490302
Washoe County,0.3970381393090885
Washtenaw County,-0.07327577997474419
Wayne County,0.2801213874880157
Wellington City,0.06094199761845985
